2021-10-06 11:32:50 status installed libgtk2.0-0:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 configure obsession:amd64 20140608-2build1 <none>
2021-10-06 11:32:50 status unpacked obsession:amd64 20140608-2build1
2021-10-06 11:32:50 status half-configured obsession:amd64 20140608-2build1
2021-10-06 11:32:50 status installed obsession:amd64 20140608-2build1
2021-10-06 11:32:50 configure libgail18:amd64 2.24.32-4ubuntu4 <none>
2021-10-06 11:32:50 status unpacked libgail18:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 status half-configured libgail18:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 status installed libgail18:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 configure libgtk2.0-bin:amd64 2.24.32-4ubuntu4 <none>
2021-10-06 11:32:50 status unpacked libgtk2.0-bin:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 status half-configured libgtk2.0-bin:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 status installed libgtk2.0-bin:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 configure libsoup-gnome2.4-1:amd64 2.70.0-1 <none>
2021-10-06 11:32:50 status unpacked libsoup-gnome2.4-1:amd64 2.70.0-1
2021-10-06 11:32:50 status half-configured libsoup-gnome2.4-1:amd64 2.70.0-1
2021-10-06 11:32:50 status installed libsoup-gnome2.4-1:amd64 2.70.0-1
2021-10-06 11:32:50 configure librest-0.7-0:amd64 0.8.1-1 <none>
2021-10-06 11:32:50 status unpacked librest-0.7-0:amd64 0.8.1-1
2021-10-06 11:32:50 status half-configured librest-0.7-0:amd64 0.8.1-1
2021-10-06 11:32:50 status installed librest-0.7-0:amd64 0.8.1-1
2021-10-06 11:32:50 configure libgail-common:amd64 2.24.32-4ubuntu4 <none>
2021-10-06 11:32:50 status unpacked libgail-common:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 status half-configured libgail-common:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 status installed libgail-common:amd64 2.24.32-4ubuntu4
2021-10-06 11:32:50 configure adwaita-icon-theme:all 3.36.1-2ubuntu0.20.04.2 <none>
2021-10-06 11:32:50 status unpacked adwaita-icon-theme:all 3.36.1-2ubuntu0.20.04.2
2021-10-06 11:32:50 status half-configured adwaita-icon-theme:all 3.36.1-2ubuntu0.20.04.2
2021-10-06 11:32:50 status installed adwaita-icon-theme:all 3.36.1-2ubuntu0.20.04.2
2021-10-06 11:32:50 configure libgtk-3-0:amd64 3.24.20-0ubuntu1 <none>
2021-10-06 11:32:50 status unpacked libgtk-3-0:amd64 3.24.20-0ubuntu1
2021-10-06 11:32:50 status half-configured libgtk-3-0:amd64 3.24.20-0ubuntu1
2021-10-06 11:32:50 status installed libgtk-3-0:amd64 3.24.20-0ubuntu1
2021-10-06 11:32:50 configure libgtk-3-bin:amd64 3.24.20-0ubuntu1 <none>
2021-10-06 11:32:50 status unpacked libgtk-3-bin:amd64 3.24.20-0ubuntu1
2021-10-06 11:32:50 status half-configured libgtk-3-bin:amd64 3.24.20-0ubuntu1
2021-10-06 11:32:50 status installed libgtk-3-bin:amd64 3.24.20-0ubuntu1
2021-10-06 11:32:50 configure humanity-icon-theme:all 0.6.15 <none>
2021-10-06 11:32:50 status unpacked humanity-icon-theme:all 0.6.15
2021-10-06 11:32:50 status half-configured humanity-icon-theme:all 0.6.15
2021-10-06 11:32:51 status installed humanity-icon-theme:all 0.6.15
2021-10-06 11:32:51 configure obconf:amd64 1:2.0.4+git20150213-2 <none>
2021-10-06 11:32:51 status unpacked obconf:amd64 1:2.0.4+git20150213-2
2021-10-06 11:32:51 status half-configured obconf:amd64 1:2.0.4+git20150213-2
2021-10-06 11:32:51 status installed obconf:amd64 1:2.0.4+git20150213-2
2021-10-06 11:32:51 configure ubuntu-mono:all 19.04-0ubuntu3 <none>
2021-10-06 11:32:51 status unpacked ubuntu-mono:all 19.04-0ubuntu3
2021-10-06 11:32:51 status half-configured ubuntu-mono:all 19.04-0ubuntu3
2021-10-06 11:32:51 status installed ubuntu-mono:all 19.04-0ubuntu3
2021-10-06 11:32:51 trigproc systemd:amd64 245.4-4ubuntu3.13 <none>
2021-10-06 11:32:51 status half-configured systemd:amd64 245.4-4ubuntu3.13
2021-10-06 11:32:51 status installed systemd:amd64 245.4-4ubuntu3.13
2021-10-06 11:32:51 trigproc mime-support:all 3.64ubuntu1 <none>
2021-10-06 11:32:51 status half-configured mime-support:all 3.64ubuntu1
2021-10-06 11:32:51 status installed mime-support:all 3.64ubuntu1
2021-10-06 11:32:51 trigproc libc-bin:amd64 2.31-0ubuntu9.2 <none>
2021-10-06 11:32:51 status half-configured libc-bin:amd64 2.31-0ubuntu9.2
2021-10-06 11:32:51 status installed libc-bin:amd64 2.31-0ubuntu9.2
2021-10-06 11:32:51 trigproc libgdk-pixbuf2.0-0:amd64 2.40.0+dfsg-3ubuntu0.2 <none>
2021-10-06 11:32:51 status half-configured libgdk-pixbuf2.0-0:amd64 2.40.0+dfsg-3ubuntu0.2
2021-10-06 11:32:51 status installed libgdk-pixbuf2.0-0:amd64 2.40.0+dfsg-3ubuntu0.2
2021-10-06 11:33:13 startup archives unpack
2021-10-06 11:33:13 install supervisor:all <none> 4.1.0-1ubuntu1
2021-10-06 11:33:13 status half-installed supervisor:all 4.1.0-1ubuntu1
2021-10-06 11:33:14 status triggers-pending systemd:amd64 245.4-4ubuntu3.13
2021-10-06 11:33:14 status unpacked supervisor:all 4.1.0-1ubuntu1
2021-10-06 11:33:14 startup packages configure
2021-10-06 11:33:14 configure supervisor:all 4.1.0-1ubuntu1 <none>
2021-10-06 11:33:14 status unpacked supervisor:all 4.1.0-1ubuntu1
2021-10-06 11:33:14 status half-configured supervisor:all 4.1.0-1ubuntu1
2021-10-06 11:33:15 status installed supervisor:all 4.1.0-1ubuntu1
2021-10-06 11:33:15 trigproc systemd:amd64 245.4-4ubuntu3.13 <none>
2021-10-06 11:33:15 status half-configured systemd:amd64 245.4-4ubuntu3.13
2021-10-06 11:33:15 status installed systemd:amd64 245.4-4ubuntu3.13
2021-10-08 09:20:03 startup archives unpack
2021-10-08 09:20:03 install dbus:amd64 <none> 1.12.16-2ubuntu2.1
2021-10-08 09:20:03 status half-installed dbus:amd64 1.12.16-2ubuntu2.1
2021-10-08 09:20:03 status triggers-pending systemd:amd64 245.4-4ubuntu3.13
2021-10-08 09:20:03 status unpacked dbus:amd64 1.12.16-2ubuntu2.1
2021-10-08 09:20:03 install libfribidi0:amd64 <none> 1.0.8-2
2021-10-08 09:20:03 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.2
2021-10-08 09:20:03 status half-installed libfribidi0:amd64 1.0.8-2
2021-10-08 09:20:03 status unpacked libfribidi0:amd64 1.0.8-2
2021-10-08 09:20:04 install libglib2.0-0:amd64 <none> 2.64.6-1~ubuntu20.04.4
2021-10-08 09:20:04 status half-installed libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.4
2021-10-08 09:20:04 status unpacked libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.4
2021-10-08 09:20:04 install libglib2.0-data:all <none> 2.64.6-1~ubuntu20.04.4
2021-10-08 09:20:04 status half-installed libglib2.0-data:all 2.64.6-1~ubuntu20.04.4
2021-10-08 09:20:04 status unpacked libglib2.0-data:all 2.64.6-1~ubuntu20.04.4
2021-10-08 09:20:04 install libpam-systemd:amd64 <none> 245.4-4ubuntu3.13
2021-10-08 09:20:04 status half-installed libpam-systemd:amd64 245.4-4ubuntu3.13
2021-10-08 09:20:04 status unpacked libpam-systemd:amd64 245.4-4ubuntu3.13
2021-10-08 09:20:04 install libxml2:amd64 <none> 2.9.10+dfsg-5ubuntu0.20.04.1
2021-10-08 09:20:04 status half-installed libxml2:amd64 2.9.10+dfsg-5ubuntu0.20.04.1
2021-10-08 09:20:05 status unpacked libxml2:amd64 2.9.10+dfsg-5ubuntu0.20.04.1
2021-10-08 09:20:05 install shared-mime-info:amd64 <none> 1.15-1
2021-10-08 09:20:05 status half-installed shared-mime-info:amd64 1.15-1
2021-10-08 09:20:05 status unpacked shared-mime-info:amd64 1.15-1
2021-10-08 09:20:05 install ucf:all <none> 3.0038+nmu1
2021-10-08 09:20:05 status half-installed ucf:all 3.0038+nmu1
2021-10-08 09:20:05 status unpacked ucf:all 3.0038+nmu1
2021-10-08 09:20:05 install xdg-user-dirs:amd64 <none> 0.17-2ubuntu1
2021-10-08 09:20:05 status half-installed xdg-user-dirs:amd64 0.17-2ubuntu1
2021-10-08 09:20:05 status unpacked xdg-user-dirs:amd64 0.17-2ubuntu1
2021-10-08 09:20:05 install krb5-locales:all <none> 1.17-6ubuntu4.1
2021-10-08 09:20:05 status half-installed krb5-locales:all 1.17-6ubuntu4.1
2021-10-08 09:20:05 status unpacked krb5-locales:all 1.17-6ubuntu4.1
2021-10-08 09:20:06 install libkrb5support0:amd64 <none> 1.17-6ubuntu4.1
2021-10-08 09:20:06 status half-installed libkrb5support0:amd64 1.17-6ubuntu4.1
2021-10-08 09:20:06 status unpacked libkrb5support0:amd64 1.17-6ubuntu4.1
2021-10-08 09:20:06 install libk5crypto3:amd64 <none> 1.17-6ubuntu4.1
2021-10-08 09:20:06 status half-installed libk5crypto3:amd64 1.17-6ubuntu4.1
2021-10-08 09:20:06 status unpacked libk5crypto3:amd64 1.17-6ubuntu4.1
2021-10-08 09:20:06 install libkeyutils1:amd64 <none> 1.6-6ubuntu1
2021-10-08 09:20:06 status half-installed libkeyutils1:amd64 1.6-6ubuntu1
2021-10-08 09:20:06 status unpacked libkeyutils1:amd64 1.6-6ubuntu1
2021-10-08 09:20:06 install libkrb5-3:amd64 <none> 1.17-6ubuntu4.1
2021-10-08 09:20:06 status half-installed libkrb5-3:amd64 1.17-6ubuntu4.1
2021-10-08 09:20:06 status unpacked libkrb5-3:amd64 1.17-6ubuntu4.1
2021-10-08 09:20:06 install libgssapi-krb5-2:amd64 <none> 1.17-6ubuntu4.1
2021-10-08 09:20:06 status half-installed libgssapi-krb5-2:amd64 1.17-6ubuntu4.1
2021-10-08 09:20:06 status unpacked libgssapi-krb5-2:amd64 1.17-6ubuntu4.1
2021-10-08 09:20:07 install hicolor-icon-theme:all <none> 0.17-2
2021-10-08 09:20:07 status half-installed hicolor-icon-theme:all 0.17-2
2021-10-08 09:20:07 status unpacked hicolor-icon-theme:all 0.17-2
2021-10-08 09:20:07 install libjbig0:amd64 <none> 2.1-3.1build1
2021-10-08 09:20:07 status half-installed libjbig0:amd64 2.1-3.1build1
2021-10-08 09:20:07 status unpacked libjbig0:amd64 2.1-3.1build1
2021-10-08 09:20:07 install libwebp6:amd64 <none> 0.6.1-2ubuntu0.20.04.1
2021-10-08 09:20:07 status half-installed libwebp6:amd64 0.6.1-2ubuntu0.20.04.1
2021-10-08 09:20:07 status unpacked libwebp6:amd64 0.6.1-2ubuntu0.20.04.1
2021-10-08 09:20:07 install libtiff5:amd64 <none> 4.1.0+git191117-2ubuntu0.20.04.2
2021-10-08 09:20:07 status half-installed libtiff5:amd64 4.1.0+git191117-2ubuntu0.20.04.2
2021-10-08 09:20:07 status unpacked libtiff5:amd64 4.1.0+git191117-2ubuntu0.20.04.2
2021-10-08 09:20:07 install libgdk-pixbuf2.0-common:all <none> 2.40.0+dfsg-3ubuntu0.2
2021-10-08 09:20:07 status half-installed libgdk-pixbuf2.0-common:all 2.40.0+dfsg-3ubuntu0.2
2021-10-08 09:20:07 status unpacked libgdk-pixbuf2.0-common:all 2.40.0+dfsg-3ubuntu0.2
2021-10-08 09:20:08 install libgdk-pixbuf2.0-0:amd64 <none> 2.40.0+dfsg-3ubuntu0.2
2021-10-08 09:20:08 status half-installed libgdk-pixbuf2.0-0:amd64 2.40.0+dfsg-3ubuntu0.2
2021-10-08 09:20:08 status unpacked libgdk-pixbuf2.0-0:amd64 2.40.0+dfsg-3ubuntu0.2
2021-10-08 09:20:08 install gtk-update-icon-cache:amd64 <none> 3.24.20-0ubuntu1
2021-10-08 09:20:08 status half-installed gtk-update-icon-cache:amd64 3.24.20-0ubuntu1
2021-10-08 09:20:08 status unpacked gtk-update-icon-cache:amd64 3.24.20-0ubuntu1
2021-10-08 09:20:08 install fonts-dejavu-core:all <none> 2.37-1
2021-10-08 09:20:08 status half-installed fonts-dejavu-core:all 2.37-1
2021-10-08 09:20:08 status unpacked fonts-dejavu-core:all 2.37-1
2021-10-08 09:20:08 install fontconfig-config:all <none> 2.13.1-2ubuntu3
2021-10-08 09:20:08 status half-installed fontconfig-config:all 2.13.1-2ubuntu3
2021-10-08 09:20:08 status unpacked fontconfig-config:all 2.13.1-2ubuntu3
2021-10-08 09:20:08 install libfontconfig1:amd64 <none> 2.13.1-2ubuntu3
2021-10-08 09:20:08 status half-installed libfontconfig1:amd64 2.13.1-2ubuntu3
2021-10-08 09:20:08 status unpacked libfontconfig1:amd64 2.13.1-2ubuntu3
2021-10-08 09:20:09 install libxcb-render0:amd64 <none> 1.14-2
2021-10-08 09:20:09 status half-installed libxcb-render0:amd64 1.14-2
2021-10-08 09:20:09 status unpacked libxcb-render0:amd64 1.14-2
2021-10-08 09:20:09 install libcairo2:amd64 <none> 1.16.0-4ubuntu1
2021-10-08 09:20:09 status half-installed libcairo2:amd64 1.16.0-4ubuntu1
2021-10-08 09:20:09 status unpacked libcairo2:amd64 1.16.0-4ubuntu1
2021-10-08 09:20:09 install libcairo-gobject2:amd64 <none> 1.16.0-4ubuntu1
2021-10-08 09:20:09 status half-installed libcairo-gobject2:amd64 1.16.0-4ubuntu1
2021-10-08 09:20:09 status unpacked libcairo-gobject2:amd64 1.16.0-4ubuntu1
2021-10-08 09:20:09 install fontconfig:amd64 <none> 2.13.1-2ubuntu3
2021-10-08 09:20:09 status half-installed fontconfig:amd64 2.13.1-2ubuntu3
2021-10-08 09:20:09 status unpacked fontconfig:amd64 2.13.1-2ubuntu3
2021-10-08 09:20:09 install libgraphite2-3:amd64 <none> 1.3.13-11build1
2021-10-08 09:20:09 status half-installed libgraphite2-3:amd64 1.3.13-11build1
2021-10-08 09:20:09 status unpacked libgraphite2-3:amd64 1.3.13-11build1
2021-10-08 09:20:09 install libharfbuzz0b:amd64 <none> 2.6.4-1ubuntu4
2021-10-08 09:20:09 status half-installed libharfbuzz0b:amd64 2.6.4-1ubuntu4
2021-10-08 09:20:09 status unpacked libharfbuzz0b:amd64 2.6.4-1ubuntu4
2021-10-08 09:20:10 install libthai-data:all <none> 0.1.28-3
2021-10-08 09:20:10 status half-installed libthai-data:all 0.1.28-3
2021-10-08 09:20:10 status unpacked libthai-data:all 0.1.28-3
2021-10-08 09:20:10 install libdatrie1:amd64 <none> 0.2.12-3
2021-10-08 09:20:10 status half-installed libdatrie1:amd64 0.2.12-3
2021-10-08 09:20:10 status unpacked libdatrie1:amd64 0.2.12-3
2021-10-08 09:20:10 install libthai0:amd64 <none> 0.1.28-3
2021-10-08 09:20:10 status half-installed libthai0:amd64 0.1.28-3
2021-10-08 09:20:10 status unpacked libthai0:amd64 0.1.28-3
2021-10-08 09:20:10 install libpango-1.0-0:amd64 <none> 1.44.7-2ubuntu4
2021-10-08 09:20:10 status half-installed libpango-1.0-0:amd64 1.44.7-2ubuntu4
2021-10-08 09:20:10 status unpacked libpango-1.0-0:amd64 1.44.7-2ubuntu4
2021-10-08 09:20:10 install libpangoft2-1.0-0:amd64 <none> 1.44.7-2ubuntu4
2021-10-08 09:20:10 status half-installed libpangoft2-1.0-0:amd64 1.44.7-2ubuntu4
2021-10-08 09:20:10 status unpacked libpangoft2-1.0-0:amd64 1.44.7-2ubuntu4
2021-10-08 09:20:10 install libpangocairo-1.0-0:amd64 <none> 1.44.7-2ubuntu4
2021-10-08 09:20:10 status half-installed libpangocairo-1.0-0:amd64 1.44.7-2ubuntu4
2021-10-08 09:20:10 status unpacked libpangocairo-1.0-0:amd64 1.44.7-2ubuntu4
2021-10-08 09:20:10 install librsvg2-2:amd64 <none> 2.48.9-1ubuntu0.20.04.1
2021-10-08 09:20:10 status half-installed librsvg2-2:amd64 2.48.9-1ubuntu0.20.04.1
2021-10-08 09:20:11 status unpacked librsvg2-2:amd64 2.48.9-1ubuntu0.20.04.1
2021-10-08 09:20:11 install librsvg2-common:amd64 <none> 2.48.9-1ubuntu0.20.04.1
2021-10-08 09:20:11 status half-installed librsvg2-common:amd64 2.48.9-1ubuntu0.20.04.1
2021-10-08 09:20:11 status unpacked librsvg2-common:amd64 2.48.9-1ubuntu0.20.04.1
2021-10-08 09:20:11 install humanity-icon-theme:all <none> 0.6.15
2021-10-08 09:20:11 status half-installed humanity-icon-theme:all 0.6.15
2021-10-08 09:20:13 status unpacked humanity-icon-theme:all 0.6.15
2021-10-08 09:20:13 install ubuntu-mono:all <none> 19.04-0ubuntu3
2021-10-08 09:20:13 status half-installed ubuntu-mono:all 19.04-0ubuntu3
2021-10-08 09:20:14 status unpacked ubuntu-mono:all 19.04-0ubuntu3
2021-10-08 09:20:14 install adwaita-icon-theme:all <none> 3.36.1-2ubuntu0.20.04.2
2021-10-08 09:20:14 status half-installed adwaita-icon-theme:all 3.36.1-2ubuntu0.20.04.2
2021-10-08 09:20:15 status unpacked adwaita-icon-theme:all 3.36.1-2ubuntu0.20.04.2
2021-10-08 09:20:15 install libatspi2.0-0:amd64 <none> 2.36.0-2
2021-10-08 09:20:15 status half-installed libatspi2.0-0:amd64 2.36.0-2
2021-10-08 09:20:15 status unpacked libatspi2.0-0:amd64 2.36.0-2
2021-10-08 09:20:15 install libxtst6:amd64 <none> 2:1.2.3-1
2021-10-08 09:20:15 status half-installed libxtst6:amd64 2:1.2.3-1
2021-10-08 09:20:15 status unpacked libxtst6:amd64 2:1.2.3-1
2021-10-08 09:20:15 install at-spi2-core:amd64 <none> 2.36.0-2
2021-10-08 09:20:15 status half-installed at-spi2-core:amd64 2.36.0-2
2021-10-08 09:20:15 status unpacked at-spi2-core:amd64 2.36.0-2
2021-10-08 09:20:16 install dbus-user-session:amd64 <none> 1.12.16-2ubuntu2.1
2021-10-08 09:20:16 status half-installed dbus-user-session:amd64 1.12.16-2ubuntu2.1
2021-10-08 09:20:16 status unpacked dbus-user-session:amd64 1.12.16-2ubuntu2.1
2021-10-08 09:20:16 install libdconf1:amd64 <none> 0.36.0-1
2021-10-08 09:20:16 status half-installed libdconf1:amd64 0.36.0-1
2021-10-08 09:20:16 status unpacked libdconf1:amd64 0.36.0-1
2021-10-08 09:20:16 install dconf-service:amd64 <none> 0.36.0-1
2021-10-08 09:20:16 status half-installed dconf-service:amd64 0.36.0-1
2021-10-08 09:20:16 status unpacked dconf-service:amd64 0.36.0-1
2021-10-08 09:20:16 install dconf-gsettings-backend:amd64 <none> 0.36.0-1
2021-10-08 09:20:16 status half-installed dconf-gsettings-backend:amd64 0.36.0-1
2021-10-08 09:20:16 status unpacked dconf-gsettings-backend:amd64 0.36.0-1
2021-10-08 09:20:16 install libgif7:amd64 <none> 5.1.9-1
2021-10-08 09:20:16 status half-installed libgif7:amd64 5.1.9-1
2021-10-08 09:20:16 status unpacked libgif7:amd64 5.1.9-1
2021-10-08 09:20:16 install libid3tag0:amd64 <none> 0.15.1b-14
2021-10-08 09:20:16 status half-installed libid3tag0:amd64 0.15.1b-14
2021-10-08 09:20:16 status unpacked libid3tag0:amd64 0.15.1b-14
2021-10-08 09:20:16 install libimlib2:amd64 <none> 1.6.1-1ubuntu0.1
2021-10-08 09:20:16 status half-installed libimlib2:amd64 1.6.1-1ubuntu0.1
2021-10-08 09:20:16 status unpacked libimlib2:amd64 1.6.1-1ubuntu0.1
2021-10-08 09:20:17 install giblib1:amd64 <none> 1.2.4-12
2021-10-08 09:20:17 status half-installed giblib1:amd64 1.2.4-12
2021-10-08 09:20:17 status unpacked giblib1:amd64 1.2.4-12
2021-10-08 09:20:17 install libproxy1v5:amd64 <none> 0.4.15-10ubuntu1.2
2021-10-08 09:20:17 status half-installed libproxy1v5:amd64 0.4.15-10ubuntu1.2
2021-10-08 09:20:17 status unpacked libproxy1v5:amd64 0.4.15-10ubuntu1.2
2021-10-08 09:20:17 install glib-networking-common:all <none> 2.64.2-1ubuntu0.1
2021-10-08 09:20:17 status half-installed glib-networking-common:all 2.64.2-1ubuntu0.1
2021-10-08 09:20:17 status unpacked glib-networking-common:all 2.64.2-1ubuntu0.1
2021-10-08 09:20:17 install glib-networking-services:amd64 <none> 2.64.2-1ubuntu0.1
2021-10-08 09:20:17 status half-installed glib-networking-services:amd64 2.64.2-1ubuntu0.1
2021-10-08 09:20:17 status unpacked glib-networking-services:amd64 2.64.2-1ubuntu0.1
2021-10-08 09:20:17 install gsettings-desktop-schemas:all <none> 3.36.0-1ubuntu1
2021-10-08 09:20:17 status half-installed gsettings-desktop-schemas:all 3.36.0-1ubuntu1
2021-10-08 09:20:17 status unpacked gsettings-desktop-schemas:all 3.36.0-1ubuntu1
2021-10-08 09:20:17 install glib-networking:amd64 <none> 2.64.2-1ubuntu0.1
2021-10-08 09:20:17 status half-installed glib-networking:amd64 2.64.2-1ubuntu0.1
2021-10-08 09:20:17 status unpacked glib-networking:amd64 2.64.2-1ubuntu0.1
2021-10-08 09:20:17 install gnome-icon-theme:all <none> 3.12.0-3
2021-10-08 09:20:17 status half-installed gnome-icon-theme:all 3.12.0-3
2021-10-08 09:20:20 status unpacked gnome-icon-theme:all 3.12.0-3
2021-10-08 09:20:20 install libatk1.0-data:all <none> 2.35.1-1ubuntu2
2021-10-08 09:20:20 status half-installed libatk1.0-data:all 2.35.1-1ubuntu2
2021-10-08 09:20:20 status unpacked libatk1.0-data:all 2.35.1-1ubuntu2
2021-10-08 09:20:20 install libatk1.0-0:amd64 <none> 2.35.1-1ubuntu2
2021-10-08 09:20:20 status half-installed libatk1.0-0:amd64 2.35.1-1ubuntu2
2021-10-08 09:20:20 status unpacked libatk1.0-0:amd64 2.35.1-1ubuntu2
2021-10-08 09:20:20 install libatk-bridge2.0-0:amd64 <none> 2.34.2-0ubuntu2~20.04.1
2021-10-08 09:20:20 status half-installed libatk-bridge2.0-0:amd64 2.34.2-0ubuntu2~20.04.1
2021-10-08 09:20:20 status unpacked libatk-bridge2.0-0:amd64 2.34.2-0ubuntu2~20.04.1
2021-10-08 09:20:20 install libavahi-common-data:amd64 <none> 0.7-4ubuntu7.1
2021-10-08 09:20:20 status half-installed libavahi-common-data:amd64 0.7-4ubuntu7.1
2021-10-08 09:20:20 status unpacked libavahi-common-data:amd64 0.7-4ubuntu7.1
2021-10-08 09:20:20 install libavahi-common3:amd64 <none> 0.7-4ubuntu7.1
2021-10-08 09:20:20 status half-installed libavahi-common3:amd64 0.7-4ubuntu7.1
2021-10-08 09:20:20 status unpacked libavahi-common3:amd64 0.7-4ubuntu7.1
2021-10-08 09:20:20 install libavahi-client3:amd64 <none> 0.7-4ubuntu7.1
2021-10-08 09:20:20 status half-installed libavahi-client3:amd64 0.7-4ubuntu7.1
2021-10-08 09:20:20 status unpacked libavahi-client3:amd64 0.7-4ubuntu7.1
2021-10-08 09:20:21 install libbrotli1:amd64 <none> 1.0.7-6ubuntu0.1
2021-10-08 09:20:21 status half-installed libbrotli1:amd64 1.0.7-6ubuntu0.1
2021-10-08 09:20:21 status unpacked libbrotli1:amd64 1.0.7-6ubuntu0.1
2021-10-08 09:20:21 install liblcms2-2:amd64 <none> 2.9-4
2021-10-08 09:20:21 status half-installed liblcms2-2:amd64 2.9-4
2021-10-08 09:20:21 status unpacked liblcms2-2:amd64 2.9-4
2021-10-08 09:20:21 install libcolord2:amd64 <none> 1.4.4-2
2021-10-08 09:20:21 status half-installed libcolord2:amd64 1.4.4-2
2021-10-08 09:20:21 status unpacked libcolord2:amd64 1.4.4-2
2021-10-08 09:20:21 install libcups2:amd64 <none> 2.3.1-9ubuntu1.1
2021-10-08 09:20:21 status half-installed libcups2:amd64 2.3.1-9ubuntu1.1
2021-10-08 09:20:21 status unpacked libcups2:amd64 2.3.1-9ubuntu1.1
2021-10-08 09:20:21 install libepoxy0:amd64 <none> 1.5.4-1
2021-10-08 09:20:21 status half-installed libepoxy0:amd64 1.5.4-1
2021-10-08 09:20:21 status unpacked libepoxy0:amd64 1.5.4-1
2021-10-08 09:20:21 install libgtk2.0-common:all <none> 2.24.32-4ubuntu4
2021-10-08 09:20:21 status half-installed libgtk2.0-common:all 2.24.32-4ubuntu4
2021-10-08 09:20:21 status unpacked libgtk2.0-common:all 2.24.32-4ubuntu4
2021-10-08 09:20:21 install libxcomposite1:amd64 <none> 1:0.4.5-1
2021-10-08 09:20:21 status half-installed libxcomposite1:amd64 1:0.4.5-1
2021-10-08 09:20:22 status unpacked libxcomposite1:amd64 1:0.4.5-1
2021-10-08 09:20:22 install libxdamage1:amd64 <none> 1:1.1.5-2
2021-10-08 09:20:22 status half-installed libxdamage1:amd64 1:1.1.5-2
2021-10-08 09:20:22 status unpacked libxdamage1:amd64 1:1.1.5-2
2021-10-08 09:20:22 install libgtk2.0-0:amd64 <none> 2.24.32-4ubuntu4
2021-10-08 09:20:22 status half-installed libgtk2.0-0:amd64 2.24.32-4ubuntu4
2021-10-08 09:20:22 status unpacked libgtk2.0-0:amd64 2.24.32-4ubuntu4
2021-10-08 09:20:22 install libgail18:amd64 <none> 2.24.32-4ubuntu4
2021-10-08 09:20:22 status half-installed libgail18:amd64 2.24.32-4ubuntu4
2021-10-08 09:20:22 status unpacked libgail18:amd64 2.24.32-4ubuntu4
2021-10-08 09:20:22 install libgail-common:amd64 <none> 2.24.32-4ubuntu4
2021-10-08 09:20:22 status half-installed libgail-common:amd64 2.24.32-4ubuntu4
2021-10-08 09:20:22 status unpacked libgail-common:amd64 2.24.32-4ubuntu4
2021-10-08 09:20:23 install libgdk-pixbuf2.0-bin:amd64 <none> 2.40.0+dfsg-3ubuntu0.2
2021-10-08 09:20:23 status half-installed libgdk-pixbuf2.0-bin:amd64 2.40.0+dfsg-3ubuntu0.2
2021-10-08 09:20:23 status unpacked libgdk-pixbuf2.0-bin:amd64 2.40.0+dfsg-3ubuntu0.2
2021-10-08 09:20:23 install libjson-glib-1.0-common:all <none> 1.4.4-2ubuntu2
2021-10-08 09:20:23 status half-installed libjson-glib-1.0-common:all 1.4.4-2ubuntu2
2021-10-08 09:20:23 status unpacked libjson-glib-1.0-common:all 1.4.4-2ubuntu2
2021-10-08 09:20:23 install libjson-glib-1.0-0:amd64 <none> 1.4.4-2ubuntu2
2021-10-08 09:20:23 status half-installed libjson-glib-1.0-0:amd64 1.4.4-2ubuntu2
2021-10-08 09:20:23 status unpacked libjson-glib-1.0-0:amd64 1.4.4-2ubuntu2
2021-10-08 09:20:23 install libsoup2.4-1:amd64 <none> 2.70.0-1
2021-10-08 09:20:23 status half-installed libsoup2.4-1:amd64 2.70.0-1
2021-10-08 09:20:23 status unpacked libsoup2.4-1:amd64 2.70.0-1
2021-10-08 09:20:23 install libsoup-gnome2.4-1:amd64 <none> 2.70.0-1
2021-10-08 09:20:23 status half-installed libsoup-gnome2.4-1:amd64 2.70.0-1
2021-10-08 09:20:23 status unpacked libsoup-gnome2.4-1:amd64 2.70.0-1
2021-10-08 09:20:23 install librest-0.7-0:amd64 <none> 0.8.1-1
2021-10-08 09:20:23 status half-installed librest-0.7-0:amd64 0.8.1-1
2021-10-08 09:20:23 status unpacked librest-0.7-0:amd64 0.8.1-1
2021-10-08 09:20:23 install libgtk-3-common:all <none> 3.24.20-0ubuntu1
2021-10-08 09:20:23 status half-installed libgtk-3-common:all 3.24.20-0ubuntu1
2021-10-08 09:20:23 status unpacked libgtk-3-common:all 3.24.20-0ubuntu1
2021-10-08 09:20:24 install libgtk-3-0:amd64 <none> 3.24.20-0ubuntu1
2021-10-08 09:20:24 status half-installed libgtk-3-0:amd64 3.24.20-0ubuntu1
